,Name,Genre,AE_Mean,AE_Std,RMS_Mean,RMS_Std,ZCR_Mean,ZCR_Std,BER_Mean,BER_Std,SC_Mean,SC_Std,BW_Mean,BW_Std,MFCC0_Mean,MFCC0_Std,MFCC1_Mean,MFCC1_Std,MFCC2_Mean,MFCC2_Std,MFCC3_Mean,MFCC3_Std,MFCC4_Mean,MFCC4_Std,MFCC5_Mean,MFCC5_Std,MFCC6_Mean,MFCC6_Std,MFCC7_Mean,MFCC7_Std,MFCC8_Mean,MFCC8_Std,MFCC9_Mean,MFCC9_Std,MFCC10_Mean,MFCC10_Std,MFCC11_Mean,MFCC11_Std,MFCC12_Mean,MFCC12_Std
574,04 Pompeii.mp4,rock,0.46900058,0.25979543,0.17749423,0.10189251,0.09001141966357308,0.05227565122445669,34.58774,41.195618,2039.5832700807816,651.0039228980744,2259.756040719892,391.88511045456653,-78.96757,87.121544,101.006905,25.041386,-11.30874,18.160608,24.657387,16.029032,1.0790308,16.496227,5.2566953,15.416744,-6.985283,10.140878,7.7008786,9.742769,-14.393672,10.908201,7.295504,9.839546,-8.104108,10.5507,2.8301141,10.886488,-3.131349,8.387708
575,04 She Likes It (feat. Jake Scott).mp4,rock,0.60634845,0.22410986,0.28431517,0.13602567,0.04547850807231245,0.05140528311274826,3514.2683,24295.844,1401.341211985244,812.6722287479307,1971.8366985984928,595.9371326640406,-119.72951,68.458786,120.51182,39.99188,14.05984,22.969711,19.117409,21.308313,7.399208,22.794676,18.329926,13.021422,-6.029347,15.005959,5.376001,13.485208,-0.2000199,11.534419,6.4550223,11.257388,-1.6404042,12.817632,12.56292,11.2000475,-4.675239,10.26255
576,04 Pumped Up Kicks.mp4,rock,0.54087013,0.1755428,0.19313642,0.0671688,0.08076844064191802,0.029563479091568274,52.08875,56.348522,1705.3960570738097,353.09329728202465,2002.71891523716,346.41316531360707,-57.507927,43.17639,123.919205,19.320517,-19.987152,22.109707,20.090475,16.38105,-2.3703544,15.435136,15.641029,12.225595,-8.242215,11.586434,7.99009,8.086693,-6.7102575,7.9177284,9.904564,7.83524,-7.487801,7.6424747,4.928474,6.555868,-6.3861704,6.438298
577,04 Stressed Out.mp4,rock,0.7353432,0.20274924,0.29292282,0.114760324,0.11555158787703017,0.09340051501988843,104.284355,900.77795,2580.4734628426,1009.8122893224897,2694.8352844142387,428.9233681560645,-25.19136,54.969196,80.645676,30.520813,13.013579,21.532444,26.61001,14.910467,0.4779314,15.645848,6.2372174,15.459205,-1.6953827,12.613618,6.891232,10.587834,-9.320726,10.695414,16.308212,11.037297,-10.591686,9.672915,9.949548,9.321199,-7.020406,8.515502
578,04 Sex on Fire.mp4,rock,0.7124201,0.2064896,0.27124476,0.089825906,0.08430385368329467,0.037899273564584064,38.06248,90.781204,2109.5197974668395,539.0296436965272,2394.3255525967616,342.6683671517817,-24.617142,53.86901,92.52752,20.193817,-2.003836,12.58399,43.18636,9.853806,2.837661,10.622844,19.920456,7.4340672,0.8475311,9.041736,13.440222,7.6719956,-2.921103,6.9722896,13.644392,6.785348,-1.5516741,5.916817,12.102228,6.6233206,-2.6351168,6.6356525
579,04 Riptide.mp4,rock,0.42535135,0.24986868,0.15948467,0.0973298,0.11294062379157,0.07719309389753756,197.07019,967.9713,2428.395887491726,976.983881669393,2452.5706962934705,515.6367217492894,-99.66838,84.57587,83.7136,35.742844,-1.6574574,18.070559,23.070621,17.894218,-1.4115487,11.837929,7.6257424,14.388939,-9.168678,14.990751,9.3280735,11.446737,-14.899731,10.935868,10.721792,13.358085,-9.042207,9.421223,1.787044,10.859807,-5.9890537,9.20106
580,04 Sweater Weather.mp4,rock,0.53578365,0.24698672,0.2140798,0.1105507,0.06839109628770301,0.030325866659457405,67.50748,97.100044,1338.0702793785333,461.6758570605857,1564.8609325027137,426.28179856501646,-90.50382,74.332184,149.0697,28.94995,-27.780561,18.65266,35.392704,14.335969,-0.43684915,14.024594,-0.35492685,11.830143,-2.5112286,10.060519,7.88853,9.492489,-0.80505306,11.503001,8.34485,9.534921,-5.5902095,8.301975,10.03795,8.026145,2.891683,9.054035
581,04 The Middle.mp4,rock,0.62063247,0.26461983,0.23986888,0.11347326,0.11253504447022429,0.056954345510755414,58.37509,226.79196,2270.499146842459,743.784554213385,2318.2649577791353,466.7103973786946,-79.02974,75.44947,82.71017,30.684341,-11.210125,23.723639,17.142012,22.52421,-11.336921,19.817045,4.4766026,16.03772,0.71727306,14.698918,-4.0473714,16.56704,-0.0895811,14.323414,5.0570145,12.132854,-18.193295,13.153004,2.2463346,13.363693,-16.283495,14.22445
582,04 Thunder.mp4,rock,0.8219592,0.20004444,0.34767887,0.1060752,0.07776700261020882,0.029724635954638645,28.096367,27.09796,1693.13725533291,341.3300478266114,1889.703487145598,283.1057240486427,-4.0524874,70.96881,122.26054,17.666613,-35.22056,14.56613,21.82514,18.758245,-1.5821934,13.330767,10.124076,14.170905,-10.030651,12.271668,8.558425,13.233052,-7.319491,14.033313,8.498053,11.4430485,3.2758975,8.452397,5.1943893,11.617869,-2.17064,7.940899
583,04 Shut Up and Dance.mp4,rock,0.70861703,0.20702204,0.26976123,0.10855256,0.12364580312258314,0.05679565085925326,14.889751,22.599384,2520.641111892751,645.9565337578115,2434.5576623440356,379.42685947527843,1.6253278,52.039326,80.67847,22.989382,-19.92768,15.380164,31.91428,10.824881,-2.724079,10.74349,15.763387,8.618397,-1.4662607,8.489233,12.251789,7.9896846,-1.6059582,7.3177276,12.773235,7.9119387,-3.0990217,7.095565,10.599722,7.212911,-3.8041353,6.2454553
584,04 Softcore.mp4,rock,0.67293,0.13642491,0.2740269,0.07517008,0.05084469257540603,0.024558819312245773,529.4033,1901.3182,1233.0942935080611,602.4041883135302,1565.9296020957502,674.9696895334736,-84.580086,64.14886,158.40317,47.038746,-13.080143,21.86788,17.562057,16.863499,8.014605,12.71122,13.029726,10.998264,-3.6103258,8.23401,6.0841613,7.511593,0.3480709,11.195394,11.218111,7.7584653,1.2886726,9.251151,8.618139,8.991732,4.23288,7.1712584
585,"04 Sugar, We're Goin Down.mp4",rock,0.7365712,0.17189065,0.26613334,0.07311905,0.12437916908352668,0.04295870228518004,12.508237,12.673752,2499.89899558608,507.09885790696745,2476.31406859609,281.11520793277265,7.6247,38.899612,82.74822,17.968372,-12.358306,13.93316,31.96594,11.267551,-4.544587,11.528785,16.475756,10.5895815,-8.766476,8.372955,10.681411,8.033948,-0.0926313,7.6315827,13.648019,9.008012,-8.187845,7.6889286,5.8033285,8.548183,-9.249123,5.981801
586,04 She Had Me At Heads Carolina.mp4,rock,0.8175651,0.12514354,0.31028822,0.072441615,0.11319892570572312,0.05259405667027589,14.813213,22.028997,2203.6401806451117,653.3445662120539,2291.1502115154885,396.9126514681615,13.1470585,31.893616,96.41651,23.162123,-15.828382,16.266832,27.971746,10.941429,-2.7107732,9.768246,9.645193,9.324266,-1.68896,8.851537,13.548525,7.3585286,-5.70993,7.8086166,14.078438,9.52586,-5.3836994,6.761325,8.251353,6.625306,-2.6873488,7.799238
587,04 Stick Season.mp4,rock,0.62437093,0.23710312,0.2398178,0.11324746,0.09687077049497293,0.07581788440897562,,,2060.4359784305875,860.2386296579139,2302.189332048744,476.3480660199219,-64.3315,59.426777,97.092224,32.016712,-1.18107,21.029184,22.350668,15.64826,1.7569268,14.932705,4.0998144,11.966174,-8.703322,12.487777,4.2181764,10.192821,-11.801812,10.455907,0.08483937,9.69961,-12.758729,8.895933,5.5981817,7.8493595,-8.989963,8.078323
588,04 Tongue Tied.mp4,rock,0.42695725,0.11145187,0.16382803,0.050353024,0.09867510755027069,0.03779974413907757,23.476488,20.629824,2145.933132375676,486.9633038715946,2302.470799737726,327.4347649870916,-61.586147,39.55197,96.02113,18.243708,-14.979483,16.430119,27.709576,11.471094,-5.928914,9.220205,15.236692,10.20652,-4.9317217,6.6410007,16.277252,8.234779,-4.8370476,9.030477,15.8467045,9.469275,-3.4908643,8.210353,4.980164,7.865677,-10.573027,7.8971562
589,05 Bang!.mp4,rock,0.68253386,0.2823996,0.2767451,0.13942812,0.09780488127113866,0.07068337874529085,,,2358.3091000403583,795.7319839810916,2580.2712313524303,438.82001203453507,-46.645184,122.495346,79.4747,29.183853,-0.29459867,16.616898,24.552265,12.4978485,5.846159,9.770304,12.688826,11.964281,-2.8756895,8.949488,16.611013,8.301901,-4.8144493,10.253843,15.960658,8.991009,-3.7019117,7.7075334,13.8249655,8.186103,-2.7781734,7.875332
590,05 Classic.mp4,rock,0.5931487,0.24530339,0.22442394,0.11665016,0.11456476007257257,0.06660291373691815,,,2392.608576687917,807.9216622411511,2406.3272250549953,465.8394745984439,-49.35382,90.36706,83.74736,26.220654,-9.680141,19.20823,23.027102,17.330236,-0.027769102,12.168824,12.32043,15.122622,-13.624159,13.219492,8.597883,12.9391575,-10.336303,11.762066,8.723598,10.42363,-7.8033786,9.716526,6.3786697,8.704292,0.32415324,9.210981
591,05 Demons.mp4,rock,0.8665482,0.27896434,0.39695784,0.1570435,0.09438129443127963,0.03860255641352507,32.262486,73.19943,1837.1963672120362,432.59037019973516,1943.1856205757367,328.509953956239,-4.3653345,131.33905,107.912384,32.20968,-32.003353,15.778477,27.769842,18.17996,-0.47867283,8.614253,6.770354,7.2847276,-3.4812446,9.031224,13.458067,7.281041,-2.215273,7.531066,9.789572,6.834644,-0.3723417,7.218431,6.953605,6.8010473,-4.289722,6.518901
592,05 Alien Blues.mp4,rock,0.42025065,0.28246027,0.15782906,0.10903435,0.06830914205536182,0.08303273474209244,,,1583.140038479764,977.1614654943622,1846.7129179906156,866.7996149353462,-167.60478,205.81752,96.064674,51.304214,-10.869023,16.74882,22.412308,13.734078,2.9744935,9.452488,6.237541,7.559623,-0.38815683,6.7463107,5.661641,6.0054955,-3.5321712,6.8811626,10.448221,7.4341116,-2.0879378,6.091594,6.4389987,5.9122796,-3.2001328,6.3863096
593,05 Brazil.mp4,rock,0.30243656,0.095119804,0.10724526,0.03651105,0.09978761842614076,0.04722507311792682,28.783733,49.75097,1962.2807023914363,658.670983862149,2127.3651783888445,468.38385396967453,-131.31244,53.64417,98.74293,28.815771,-18.375507,25.72239,42.43191,18.098614,6.2274003,9.965149,8.266574,11.769974,1.5770154,9.815255,10.044275,9.10636,-4.143771,9.041173,15.710711,8.286858,-9.693771,9.793197,3.0394154,10.218424,-6.3124046,10.5247555
594,04 World's Smallest Violin.mp4,rock,0.5007937,0.19504063,0.2089138,0.098146796,0.08344737891531323,0.06999336721480856,,,2030.9312475328302,852.6368561325049,2189.5337607344086,383.5734029045748,-100.874176,47.985985,81.60698,34.911083,-11.907474,21.788506,34.21224,20.74679,-9.086181,17.078081,8.948222,21.950562,-11.963001,14.208359,1.9301928,15.350232,-10.799597,17.822384,8.85115,14.18375,-9.180207,17.39059,3.209529,16.902437,-6.9448,13.9096365
595,05 Crazy Train.mp4,rock,0.7191504,0.12123473,0.25217095,0.052322533,0.14281905573279197,0.041759016582839724,7.690855,19.81688,2368.8658806718554,391.11422098605294,2190.706267186551,213.00748987762316,-7.1379466,33.829914,88.41201,21.247099,-16.159252,13.556853,62.966667,13.547809,-16.105015,9.060269,3.5507593,10.830179,-10.106062,9.616862,11.848987,8.466478,-2.093598,7.8364906,12.73863,7.850023,-7.1750016,8.154536,13.933849,9.089412,-7.25371,9.629561
596,05 Believer.mp4,rock,0.6706929,0.2274134,0.26381612,0.09521606,0.0819436388244393,0.043652252705332836,61.67257,152.45053,1890.3931669804763,667.120850408371,2064.714466074382,432.6682876773287,-54.57231,82.61729,101.39784,32.378002,-17.242762,21.166023,33.14108,15.781167,2.1565254,16.665327,11.793047,15.754025,-11.880771,11.572384,15.086173,11.5900955,-11.052814,13.65916,1.1621675,16.185741,-0.3778111,9.609721,0.5049519,13.585112,-3.2582476,10.513349
597,05 Daddy Issues.mp4,rock,0.56215566,0.19031513,0.22104412,0.09450433,0.07255489293310131,0.04567756484663168,121.64675,346.59637,1653.026980131948,641.0370946612358,1882.6152147705143,391.6282655355768,-85.144646,51.496704,115.39656,32.86043,-22.680521,21.275698,30.849554,16.96305,-9.839208,14.10222,4.74161,15.351958,-9.520528,14.552839,0.9905652,15.471549,-1.2894392,12.5776615,5.2463875,14.388988,-4.767166,11.096621,1.1157007,10.388902,-7.5571513,8.717311
598,05 505.mp4,rock,0.6976688,0.122620985,0.24206701,0.05845693,0.1533648733565352,0.04028772528600502,4.7635293,4.9104466,2590.6568400739548,482.93205843111554,2348.7717142918195,279.1116857227434,9.253639,30.733118,73.72605,16.284502,-30.624504,12.783159,39.66723,9.352378,10.556623,9.063551,18.403717,7.626727,-8.040414,7.978005,8.340596,6.2583385,-5.2130513,7.44447,6.481372,7.097399,-3.501408,6.8837557,10.173663,6.164009,-7.0572553,6.423831
599,05 Counting Stars.mp4,rock,0.842613,0.118774325,0.33341613,0.08061178,0.09305137640177881,0.032025425424134814,23.199978,19.857304,2164.057253464913,465.5757508783353,2427.968584649811,296.67339957684356,14.7109585,27.884779,96.71116,17.187714,-3.8860888,12.8764105,35.966156,10.225371,-2.6652422,9.193907,18.62041,8.180524,-2.6306815,6.5702577,12.798774,6.992929,-5.9028287,7.2319493,15.390413,6.9182053,-7.708418,5.9114604,8.948345,6.1471705,-7.865691,5.9926457
600,04 You Get Me So High.mp4,rock,0.77137387,0.11760587,0.33253208,0.079532765,0.05410971940255221,0.028040120140392647,219.17984,420.42538,1465.1269182251453,595.8924786513918,1873.674438652787,541.3731613109152,-49.163536,46.290337,132.56805,34.507694,-5.6763635,18.104467,18.492352,12.043772,-16.583115,13.471091,4.660035,13.369563,-9.809293,12.679847,4.995849,13.362646,-3.0655365,10.965023,8.569119,14.203046,-6.3922324,9.1464,8.569827,9.122025,-4.3224726,11.704862
601,05 Chicken Fried.mp4,rock,0.384529,0.23796397,0.13919382,0.08393453,0.08477589665506574,0.06767868568621478,534.921,2510.7986,1718.6796762930262,1010.2879618214921,1885.6005492912316,716.7474483942073,-157.69914,99.18126,115.942276,46.570114,0.76702225,25.192434,30.69939,21.083931,0.7852756,20.472332,3.6200364,14.955946,-4.670328,17.174278,7.73356,10.961518,-14.430407,16.075644,4.5987864,11.086563,-5.0661583,9.767805,-1.9409047,9.128137,-6.9855433,12.09742
602,05 Best Day Of My Life.mp4,rock,0.39668152,0.07124766,0.15941328,0.03442397,0.09809732695282289,0.03184237225989168,32.15503,46.97191,2197.8908938540208,486.5607458847524,2412.937461353263,353.83311992987655,-54.902504,54.859604,98.21411,18.158274,-8.26908,15.183718,17.056324,12.947118,-3.8928907,10.087475,19.16811,9.470785,-5.6215167,8.5513,13.573763,7.5400643,-8.502771,8.032421,11.07144,8.0060835,-1.7685218,8.261978,7.2797055,7.8915834,-7.861121,6.59422
603,05 Drunk (And I Don't Wanna Go Home).mp4,rock,0.8843004,0.09102941,0.3490539,0.077829204,0.09978384208236658,0.029018491232826182,14.2475395,9.301957,2232.5355239626574,324.5722941312916,2348.4329488413314,207.48518683794478,27.941462,22.340342,91.06825,14.3090725,-19.9452,9.889317,29.479916,11.207632,-2.8695831,7.800836,16.790577,7.6883197,-0.81411797,6.307426,13.062991,6.537318,-0.90480083,6.3861785,14.472118,6.2065787,-0.9511963,6.3523083,14.801376,6.201726,-1.5066837,6.749568
604,05 Fancy Like.mp4,rock,0.58803475,0.35848555,0.23680604,0.15253958,0.07499888816413662,0.09063830789903042,,,2033.0449598834516,1075.720064818074,2307.47012660545,714.6522135178568,-144.63718,194.55104,86.12126,51.06542,-3.4447877,17.587154,16.669891,18.766615,6.338391,13.234198,11.915414,12.931183,-6.9187903,13.155599,13.979766,12.351059,-4.8737087,10.301892,9.965268,11.138151,-0.15320519,9.031504,8.303225,10.062286,-3.5266132,7.7763433
605,05 Enemy (with JID) - from the series Arcane League of Legends.mp4,rock,0.5276787,0.32790798,0.19043554,0.13495345,0.11980041200248756,0.07389042049969524,,,2412.4521610827337,902.6753042092245,2277.4572431325655,673.8605746905779,-100.34376,178.47195,68.289116,35.348213,-17.43633,22.932634,11.862769,23.63242,-9.75296,14.817889,8.060776,14.277338,-14.054813,14.581668,4.73567,12.740353,-6.622887,9.133548,3.7345853,10.642567,-4.295624,9.250497,8.340317,9.144964,-2.7688828,9.009352
606,05 Everybody Talks.mp4,rock,0.85160077,0.07618428,0.3124362,0.04408103,0.13302699632637277,0.03471780588809466,7.4526014,4.611626,2505.020942648478,394.9372346385788,2415.009844869386,245.27718496304848,40.329655,19.889597,83.9904,12.699002,-27.911531,10.806706,22.454302,9.1303005,1.0039244,7.4947515,7.7641892,7.290937,-8.135288,8.069016,14.683845,6.3457355,-4.006043,5.9980364,17.088215,5.9297543,-3.8663847,5.570704,8.472473,6.033958,-8.74382,5.7882867
607,05 Island In The Sun.mp4,rock,0.4744877,0.1096505,0.18447573,0.047195308,0.096357187741686,0.04277236034581163,20.748835,23.484203,2356.6546630750117,693.2525204210584,2482.1765002355205,416.54967466032133,-45.83722,55.184097,88.403015,27.726025,-5.7777004,10.090993,32.85574,8.554169,3.0821853,12.252964,14.263761,7.3138347,-5.515847,7.5294175,16.192575,7.790046,-6.896241,7.7585144,13.024913,7.8843493,-5.830295,6.050857,10.463053,5.308376,-2.3487937,5.924023
608,05 Kilby Girl.mp4,rock,0.5353285,0.15242212,0.20417586,0.050597284,0.056511474042923435,0.02538519788880088,172.3781,349.6324,1337.5736214584936,429.20937663636215,1749.752416825463,301.026926431183,-97.96405,74.665794,131.95,18.92175,-11.329553,22.5855,41.639862,10.181967,10.757237,13.470161,16.75381,8.060011,-9.052178,6.8631372,5.767957,8.135206,-2.9525442,7.0961604,0.12374587,6.991061,-6.6917233,8.033864,3.9009628,9.01444,-8.174808,8.327118
609,05 Little Dark Age.mp4,rock,0.57053417,0.23237233,0.22394842,0.111181416,0.07821789805684455,0.03877655945697872,65.99541,112.361404,1676.6773458093558,576.6373405627348,1974.6429399267074,443.4290236379253,-55.238605,58.644062,126.808586,29.123697,-11.485068,15.837673,21.500954,17.852102,-5.1573253,12.575873,13.046745,12.0998535,-9.729904,8.581647,11.684512,7.83354,-5.741523,6.976965,11.621056,7.363498,-5.9907403,6.817855,6.672043,6.938645,-4.1279836,6.6967673
610,05 Looking Out for You.mp4,rock,0.24347408,0.10992943,0.09221941,0.045022897,0.08126918382637277,0.04774753539593338,,,1799.229847875073,591.3810958059062,2044.261239106197,424.1767250314698,-163.2186,138.5049,100.86496,30.886332,-9.594974,15.638379,50.863914,20.3822,-4.7937694,16.245173,11.565119,8.822286,0.09727427,10.359524,10.044937,7.848098,-5.140871,8.541844,11.421312,7.8687735,-2.6496124,7.24751,5.139686,5.6225724,-2.9718974,5.80344
611,05 Last Night Lonely.mp4,rock,0.5857415,0.31934258,0.22375868,0.13161094,0.10049303944315545,0.06027538858816502,8450.03,23035.56,2068.310297566658,980.3538494011704,2094.104406940958,720.3612310670683,-80.229355,171.82356,80.95323,31.374592,-2.672287,23.799969,38.46987,10.881583,-0.20549805,10.89622,16.06588,8.514082,-2.6578164,10.765875,13.263953,6.7036757,0.29554725,8.413045,9.726206,6.498639,-2.9209094,8.452267,11.166016,6.58772,0.34150118,8.106912
612,05 Seven Nation Army.mp4,rock,0.3726839,0.16153722,0.1540816,0.06588495,0.06540702943735499,0.06527522916603253,1952.2603,4629.1377,1478.911914865845,924.6112072354819,1800.885939983928,534.8598945666655,-178.53175,102.3969,104.23961,36.01287,3.2820475,38.32909,70.90008,20.311792,9.817098,20.86093,20.011065,12.533613,6.82745,13.578186,14.996878,10.927178,3.7857287,8.126673,3.2761564,12.296464,-1.3222136,8.214213,10.381606,9.283466,1.8433378,6.716303
613,05 Riptide.mp4,rock,0.7290152,0.19432937,0.27981278,0.09118633,0.08644353006573859,0.04543207464904187,54.149227,92.17819,2013.8032326829077,664.3863607319623,2313.027578456858,398.8152950585241,-23.603853,49.020657,104.27564,25.502613,-4.653913,15.512839,22.67406,11.852703,-0.9609255,12.142844,14.739683,9.196508,-4.394266,10.603484,9.862377,7.1130104,-14.696867,8.312847,12.468694,7.9400473,-4.0383153,6.7807426,8.105925,6.9686284,-2.276779,7.558986
614,05 I Write Sins Not Tragedies.mp4,rock,0.90199286,0.13194095,0.34355503,0.09683833,0.11561049883990719,0.0318303247895687,11.526576,9.142851,2428.6997533853705,372.9674265903992,2463.2872693468094,232.4992094295277,38.35057,29.024963,85.273384,15.649312,-14.050409,11.162677,33.84697,8.062737,-3.054485,7.1831474,12.176313,7.701156,-7.7295184,7.2345185,6.97099,6.95937,-7.3078594,6.8675613,10.99158,5.9783936,-4.3826766,5.838012,8.735714,6.212129,-9.144488,6.2132354
615,05 Pumped Up Kicks.mp4,rock,0.41923895,0.17330708,0.15684041,0.068620756,0.06585112746519721,0.0270784587683252,118.42113,291.7382,1422.1830806893938,405.7037911646888,1771.303962789324,405.8499939697291,-109.67125,56.633495,139.20352,25.954264,-19.197657,16.880415,30.031918,18.57345,2.1217973,13.325283,11.408648,11.64264,1.0452905,12.773503,2.952247,10.003108,-3.2511227,8.040188,10.746813,9.416127,-1.3391846,9.253917,4.5677123,7.3613276,-7.130925,8.5994215
616,05 Pompeii.mp4,rock,0.6317284,0.19797286,0.23594077,0.090569235,0.10036766482985306,0.046696593335940964,65.82246,348.69937,2168.173006979623,570.3381224904659,2315.1586094217287,363.5912312850879,-30.359898,55.737206,93.82147,19.457897,-16.306707,17.417307,29.395567,15.321239,2.4784405,16.568346,12.649372,11.582612,-2.7756135,9.873018,11.435821,8.535058,-10.890921,9.798277,9.960583,9.348523,-2.387547,9.436957,7.7582355,7.822069,0.5464273,7.6715093
